parity,days_in_milk,breed,milk_yield_kg,scc,electrical_conductivity,activity_steps,rumination_time,body_temp,milk_fat_pct,milk_protein_pct,mastitis,log_scc,yield_deviation,early_lactation,stress_score
4,72,0,29.018281552104508,238384.72292337823,6.899168031139343,2129,335,39.34734780388773,2.921032765009422,3.09260527603801,1,12.381641130422773,1.0182815521045079,1,3
1,50,0,31.621862690768424,30164.054951512044,5.583446479991482,3684,522,38.422213155384576,3.85295635516525,3.2188533998671245,0,10.314406261079002,3.621862690768424,1,0
3,99,0,26.45168613723327,79763.88118059195,5.0295435380529705,4119,488,38.79176780004267,4.133233301196938,3.2438254879456445,0,11.286826064191443,-1.5483138627667294,1,0
2,129,0,26.164395032565157,23773.946226590975,5.092836472119133,5159,455,38.62989937725776,3.492598221563861,3.1083457074604803,0,10.07634556368014,-1.8356049674348434,0,0
3,152,0,24.27825527275254,10186.58866682644,3.9010611125207553,3355,497,38.14331917638993,3.9526568106269035,3.4504373606691656,0,9.228827297530653,-3.7217447272474615,0,0
3,202,1,29.536487756359804,10000.0,5.246102019898877,3252,498,38.53508526451966,3.4239045479750883,2.554871704046596,0,9.210340371976184,1.5364877563598043,0,0
4,179,0,22.934199496897786,44699.00140350579,4.429498338240376,4874,499,38.920187371565284,3.4904270275739098,3.3772452486850106,0,10.707706440385806,-5.0658005031022135,0,0
4,84,1,32.27972482879953,22708.73034608196,4.295325973189932,2311,465,38.65000442392134,4.415277598708063,2.9953129594676065,0,10.030504726274822,4.27972482879953,1,1
1,267,0,24.559937604227212,21404.5170531699,4.137047024208883,2488,472,38.79204981986749,4.1447510200899,3.167029815145023,0,9.971357255987204,-3.440062395772788,0,1
2,216,0,38.394730118500625,20449.091131697955,4.395072764222484,4840,523,38.81928580281166,3.3707285660490185,3.403943220349365,0,9.925693717045556,10.394730118500625,0,0
1,270,1,25.758247147444045,57252.61884150582,4.343310216982399,4263,527,38.52561297180247,3.9179529155750377,3.253275299600056,0,10.955228664326697,-2.2417528525559547,0,0
2,173,0,27.02964757756907,30371.07030740006,4.255924949841848,3430,506,38.87826564062503,3.6785414613778595,3.2444932179301076,0,10.32124579967761,-0.9703524224309312,0,0
3,154,0,23.609100077082356,16488.63547681369,5.071801161295425,4057,417,38.96582842938569,4.370169992834145,3.1501165177360004,0,9.710426663604247,-4.390899922917644,0,0
4,17,0,15.770108503791917,292012.97868694505,6.312072245031105,1475,329,40.10613271933594,4.192530042938756,3.725394278041503,1,12.584553527820686,-12.229891496208083,1,3
1,118,0,32.85026193562798,62342.34870636743,4.723864528059568,4340,509,38.59727782204085,2.726848112931431,2.9497862032973545,0,11.040396228363418,4.850261935627977,0,0
1,165,0,28.614760496107063,200000.0,6.98265523933946,1810,424,40.64091467847443,3.4978020076162384,3.4049050143004704,1,12.206072645530174,0.6147604961070634,0,2
1,95,0,31.16812286881689,328857.55430114316,6.310901960882792,3452,276,39.34986490892471,3.340672624530305,3.7285424390765614,1,12.703379970340798,3.1681228688168908,1,2
3,158,0,31.428017741091928,38798.28706384224,5.218879920072763,3662,481,38.97466551487621,3.7619704786176307,2.8236292949415054,0,10.566131376797703,3.428017741091928,0,0
2,132,0,28.294184790600557,106392.81897820742,4.695141591862126,3871,510,38.94394388451746,3.5796157504237893,2.843079304071497,0,11.574893362805753,0.294184790600557,0,0
2,53,0,27.10547361348876,593669.0104331648,7.379685945760321,2059,150,40.19199913718733,2.8584220891672767,3.8367800375504624,1,13.294077221546202,-0.8945263865112416,1,3
2,94,0,30.152909157457124,72856.22388062556,4.665906717781135,3665,475,38.935706743722115,3.6906732645694613,2.879460812154635,0,11.196243242162467,2.152909157457124,1,0
2,131,0,31.12991520617833,12954.543850768687,5.632106761526445,3542,538,38.9318177359502,4.1190642378166915,3.0976434716834853,0,9.469201882092152,3.1299152061783317,0,0
2,306,1,31.491394138985136,82920.50038611567,4.792327318690108,4018,508,38.99372125756888,3.6361026052308523,3.3042884542275948,0,11.325637601096338,3.491394138985136,0,0
1,162,1,16.04855074645819,328101.37110561086,6.160925298740165,2903,323,39.57519728942309,3.7270954730954067,3.717135732182361,1,12.701077897866432,-11.95144925354181,0,2
3,27,0,28.07208855173364,47872.3590739647,4.762040651769026,3391,477,38.508743364441564,3.6834341642560258,3.377096231806783,0,10.776293562015509,0.07208855173363915,1,0
4,75,0,32.117756429689656,46178.28766299084,5.220820621638513,3384,454,38.61991317577646,3.6089430697654707,3.2265565920554082,0,10.740265002597608,4.117756429689656,1,0
2,142,0,34.02853736441668,57323.73698647215,5.5106372439134725,4113,496,38.68137697329697,4.159753666465319,2.97838745360339,0,10.956470074975268,6.028537364416678,0,0
5,399,0,36.920909826568746,42848.17620189937,4.682671428494509,3823,417,38.618705202024984,3.83465159925874,2.825188225025816,0,10.665418360737377,8.920909826568746,0,0
3,400,1,30.431275371925377,137751.62302736897,4.3813656373450325,4852,510,38.527816813116424,4.157308045396629,3.3799421867098185,0,11.83320750935859,2.431275371925377,0,0
3,109,0,18.90132677513115,521243.8571569557,5.452683008357441,3710,329,39.406170010218545,2.9990604569834196,3.795775518412016,1,13.163973267194926,-9.09867322486885,0,2
1,100,0,17.934639049633617,36376.27098418881,5.228886157176273,3711,510,38.829211108371,4.216064912471911,2.8892819178592983,0,10.50167194500945,-10.065360950366383,0,0
4,27,0,19.29147718415745,561258.8815872996,5.0,3140,408,40.36221909910942,3.0899184169472425,3.2380807405039516,1,13.237937542567824,-8.70852281584255,1,1
3,110,1,20.80545024625671,54214.11592236415,4.652068436321654,3170,510,38.64232514484338,3.092755026050402,3.1425391721908764,0,10.900696594890803,-7.1945497537432885,0,0
1,24,0,18.135440387356454,332551.57139822986,7.006780093822734,3077,331,39.46137454174804,4.239190027130911,3.884999841572141,1,12.714550229000546,-9.864559612643546,1,2
2,46,0,27.54663150704945,16232.057422200582,4.500333010592154,4676,524,38.54422615724699,3.1553741914460094,3.1985456264134995,0,9.69474341909184,-0.45336849295054904,1,0
5,135,0,35.804930049327005,59573.21643111851,4.744270022212824,3587,547,38.50034925808253,4.302918909303001,3.082736886987942,0,10.994961363308438,7.804930049327005,0,0
1,172,0,36.575555583510486,17490.169863991345,4.987621964861664,3985,477,38.875621175377375,3.47988063279392,3.296444207772196,0,9.769394280029028,8.575555583510486,0,0
5,151,0,27.640240174298388,37301.13821352442,4.921325032265731,3389,480,38.7180484147752,3.920269362566006,2.957977527463554,0,10.526779120274224,-0.35975982570161236,0,0
2,68,0,22.37777481823859,764363.0007277876,6.045489902563354,2574,366,40.581592850467665,4.018675799473073,3.6706762459130395,1,13.546798087151918,-5.6222251817614115,1,3
1,91,0,17.170017163692048,34079.35079349964,4.235433787676451,3432,454,38.246709583063186,4.0704658877544695,2.7232141258217455,0,10.436446931275295,-10.829982836307952,1,0
1,74,0,25.46755912594179,36088.26755175374,5.148014141876698,2663,532,38.73816521022751,4.051042905114316,3.251543711755526,0,10.493723092931114,-2.53244087405821,1,1
3,70,0,31.101042765636954,13080.150843629384,5.230752208270458,3779,488,38.83477220308667,4.032631708358958,3.641120278434488,0,9.47885115733226,3.1010427656369544,1,0
4,87,0,27.903492222635553,642989.377924001,7.322146460639069,2800,277,39.46860512484964,2.8024113315006645,3.322447172587355,1,13.373883483524988,-0.09650777736444738,1,2
2,62,1,26.770528635048773,90898.22366990945,4.346628530013131,2693,419,38.976273698636064,4.2097041791126895,3.0355071086689636,0,11.417495738389476,-1.2294713649512268,1,1
1,162,0,37.96933392383393,14553.108027184042,4.462468526383289,3892,524,38.07480884402271,3.786521442204119,3.324573579246211,0,9.585559859903988,9.96933392383393,0,0
4,51,0,36.78752440885888,17237.270184146815,4.2135879267293035,3524,551,39.46558978674916,4.353335788585276,3.4066045713143946,0,9.754829189693424,8.787524408858879,1,1
3,91,0,22.907882306735456,629540.3977519821,7.159296416508214,2862,243,39.68913693615759,3.569778177308871,3.5235541733367186,1,13.35274530475532,-5.092117693264544,1,2
1,8,0,27.95127623162144,200000.0,6.378755650432236,2568,336,39.42571552002703,2.485470504589985,3.3539576276350016,1,12.206072645530174,-0.048723768378561516,1,3
4,78,0,27.171221476825874,21621.99382000154,5.089692325743481,3939,415,38.45403174749847,3.113640164449618,3.3000265960485953,0,9.981466308032749,-0.828778523174126,1,0
2,107,0,31.415503487830094,23482.20049660197,4.777458062511122,3065,509,38.62985962039564,4.576151295421633,3.3593618776672693,0,10.063997987463985,3.415503487830094,0,0
3,99,0,29.318097521735286,33443.51100143375,4.543150638597272,4203,494,38.72470660056868,3.884072070836908,3.2700558623929705,0,10.417613055749161,1.318097521735286,1,0
2,29,1,41.628783676845394,31556.725735265067,4.687359965445046,4951,449,38.68906395637307,3.753794845142425,3.588279198650884,0,10.359542022279369,13.628783676845394,1,0
2,45,0,19.869863358262908,499687.42014026595,5.073977798918566,2264,451,39.611500778874785,3.4717990268956127,3.566540605111563,1,13.121738022191042,-8.130136641737092,1,2
2,73,0,22.9163445426559,41093.39589091558,5.125640769200218,4465,459,38.989311596537846,3.334565446209893,2.879263710131462,0,10.623602703653953,-5.083655457344101,1,0
3,23,0,28.103402553749003,23892.219732450398,4.989824284671502,3982,442,37.95976223252505,4.297319140059189,3.0114358005537265,0,10.081308150714744,0.10340255374900309,1,0
2,54,0,14.647881193924448,2049117.5421661271,5.889555596647705,2053,281,39.93428855570897,3.884403153942885,3.903838229535184,1,14.532919791200937,-13.352118806075552,1,3
2,247,0,37.723335608762504,64194.277658390056,4.248554049202942,4431,498,38.797004490835434,4.283470696294727,3.093567740084278,0,11.069669352658583,9.723335608762504,0,0
4,171,1,27.886751848962845,64506.21010741077,4.765245670720485,3822,460,38.65100352295848,3.6042444238292237,3.2791041530159717,0,11.074516778884222,-0.1132481510371548,0,0
2,378,0,25.37661600357444,62380.672818701845,4.752818630560921,4650,513,38.44882985269597,3.5119460219116654,3.385586512481419,0,11.041010775911609,-2.6233839964255594,0,0
2,172,0,3.6630372023702904,200000.0,6.247702876210522,2840,301,39.849017423992855,3.5576793994918368,3.7660306720608108,1,12.206072645530174,-24.33696279762971,0,2
3,97,0,27.946751239607277,20034.330283163185,4.667116572091875,4253,484,38.91996825533234,3.6444791678578734,3.472261114403672,0,9.90520259516755,-0.05324876039272297,1,0
5,283,0,18.591480568657275,24933.69324576095,4.546523439933282,3982,459,38.36647647716174,3.657485261126598,3.37460432398663,0,10.123975310180688,-9.408519431342725,0,0
1,194,0,26.458986826225427,70831.07421646708,5.1852457656943445,3916,490,38.842970933936456,3.707920612806832,3.2233848989872453,0,11.16805308475531,-1.541013173774573,0,0
2,167,0,26.716404155695272,33270.0029610838,5.230168714007338,3720,547,38.631618027266434,3.519058242748088,3.6308125694319724,0,10.412411458014136,-1.2835958443047275,0,0
1,115,1,20.81556833285755,50645.749724492045,5.029211721005193,4273,493,38.004764327864606,4.3166847135382955,2.9892687643904665,0,10.832610591535703,-7.1844316671424515,0,0
2,220,0,29.83478510370041,74858.14625805432,4.627980838586299,3473,406,38.47690785804058,3.5665619774032744,3.381088542596995,0,11.22335021836868,1.8347851037004084,0,0
4,103,1,22.352559285788114,11521.73378903486,3.967820389709148,3658,441,38.702875071510846,3.4217269335526463,3.37145544022964,0,9.351990425445901,-5.647440714211886,0,0
2,183,0,29.557219371489957,10000.0,4.3271844679166325,3032,475,38.465137079305464,3.848846103619387,3.3536252531950232,0,9.210340371976184,1.557219371489957,0,0
2,99,0,28.617979146443094,49618.962218210974,4.9976369003039345,3561,497,38.96559208531544,4.452097368090689,3.228854630966082,0,10.81212834244044,0.6179791464430942,1,0
4,73,0,27.334357881208927,45335.311664360896,5.0995851341653955,4093,509,38.84911426755116,3.837072837546959,3.1202260587020967,0,10.721841514752917,-0.665642118791073,1,0
1,131,0,17.050881556741377,200000.0,6.86306699097879,1211,393,40.10470167642971,3.503834118333538,3.0852280228161284,1,12.206072645530174,-10.949118443258623,0,3
5,210,0,19.84397236404166,42352.95616781659,5.263336003008559,2809,522,38.73500077385323,4.499620731914428,3.2400389989704665,0,10.653793500898296,-8.156027635958338,0,0
2,176,0,19.730923520404122,200000.0,5.579006154207438,2764,310,39.720044214646904,3.619633453381123,3.686536127242748,1,12.206072645530174,-8.269076479595878,0,3
3,230,0,30.51595211749361,59834.2110458408,5.1922644990401094,2910,499,38.52931749514405,3.72271705310603,3.1159338613135983,0,10.999332867424586,2.5159521174936117,0,0
1,54,0,26.048958672956978,47988.167401662315,4.2649835089261625,3263,419,38.90476264077647,4.190741772836729,3.391303620838478,0,10.778709747035467,-1.951041327043022,1,0
5,292,0,28.48435253526267,165115.04598510658,4.36264391943738,4230,532,38.614553595807045,4.178704623811289,3.0624163295183333,0,12.014397758312573,0.4843525352626692,0,0
4,143,1,29.4335235644299,53601.428290694595,4.654593389302523,4084,399,38.19487422696767,3.3880730105238053,3.4606403162033232,0,10.889330993918314,1.4335235644299011,0,1
5,195,1,27.57719264866792,91436.96671727698,4.999161542056174,4273,534,38.55267792101335,3.6369624025921543,3.533452615699434,0,11.423405125535242,-0.4228073513320787,0,0
1,87,0,11.87494078808857,619261.6475951148,6.008178629554456,1497,309,39.640315295721756,3.8697997105772304,3.181147796407046,1,13.33628315637151,-16.12505921191143,1,3
5,123,0,36.23672902001965,25054.93276355826,5.447710259267013,3280,417,38.811064822969364,4.033235078689161,2.89533635671427,0,10.128826003836373,8.236729020019652,0,0
3,135,0,41.68222383067209,57460.22839597779,4.734780237743437,5225,492,39.04019500556936,4.046489571664449,3.0099213902090955,0,10.958848307394469,13.682223830672093,0,0
2,183,0,38.5023045447526,79353.42836978586,5.394937413590969,3943,422,38.830174559048146,3.811506759120022,2.9373438487249803,0,11.281666930689596,10.502304544752597,0,0
3,69,0,22.415964376602588,933992.9464701372,5.9061107501342995,2448,347,39.866036157810875,3.645665610688789,3.1797746989118423,1,13.747224165223296,-5.584035623397412,1,3
2,400,0,25.483458386059002,24407.12713451612,4.457430723006033,4493,496,38.17366158258931,4.097272180067647,2.9764256643922637,0,10.102630464306547,-2.5165416139409977,0,0
1,203,0,30.091548622533296,34599.2877075687,4.494544729218125,4353,472,39.11446403197979,3.5820276484546842,3.4612265542134844,0,10.451588374347457,2.0915486225332955,0,0
2,133,0,20.773533670970515,486262.03338155925,5.636868650376372,1960,190,39.75927353581949,3.21920235790456,3.488696198843947,1,13.094502920922844,-7.226466329029485,0,3
1,185,0,31.532188534663895,30041.39052622115,5.999078638012699,3577,467,38.862669914257026,3.709689313638484,3.903607574292246,0,10.310331393961926,3.532188534663895,0,0
2,119,0,28.57832477941367,195000.0,5.1579932490758855,3961,448,38.88249963300848,4.495745095085623,2.839804156032109,0,12.180754837545884,0.5783247794136699,0,0
5,70,1,31.740409503924973,24540.003018652085,4.424460438810207,3371,482,38.79229303475771,4.059097755129074,3.108388810091252,0,10.108059841274352,3.7404095039249725,1,0
1,69,0,30.909093839566093,18573.237965364176,5.347526434177346,3858,474,38.87223838675069,4.1671014003258735,3.6234242999600044,0,9.829477004540744,2.9090938395660935,1,0
1,239,0,31.433854589452938,44341.01975757241,4.594734289992944,3389,461,38.18029883837192,4.166252576437221,3.31507158284741,0,10.69966548149791,3.433854589452938,0,0
3,202,0,30.805306877378158,34642.278721842245,5.006927178346681,3864,363,39.12454026625638,3.4265885371279525,3.4170788016388807,0,10.45283014347588,2.8053068773781575,0,1
2,188,0,31.866001083578702,34220.54821830219,4.999321569283608,4749,477,38.616472377772176,4.09581994793032,3.3625476274470216,0,10.440581567724118,3.866001083578702,0,0
1,174,0,28.789225366519542,30949.489787035844,4.3982893835591925,4357,575,38.84388927005848,4.89335125933976,3.158718154117939,0,10.340111792905322,0.7892253665195419,0,0
2,204,0,26.250356989058783,601411.107803808,5.0,836,345,39.45147404089552,3.9869659414527776,3.63281848331449,1,13.30703401927589,-1.7496430109412167,0,3
2,80,1,25.42398185321179,28059.04755306456,4.423551605114049,4002,452,38.34934956766853,4.068810334690252,2.8491018138055666,0,10.242066409853873,-2.5760181467882113,1,0
3,56,1,35.40115162352028,73093.13150502504,5.2087013783128695,4649,415,38.290918198962636,4.043334638727403,3.5840691775234665,0,11.199489681063753,7.401151623520278,1,0
5,73,0,26.858203097982127,495076.2073254266,6.794531078021335,3069,493,39.977793625176666,4.027593680841897,3.5810113086836215,1,13.112466983893878,-1.141796902017873,1,1
